commune,code_commune,code_postal,type_local,surface_m2,pieces,valeur_fonciere,prix_m2,date_mutation
Nantes,44109,44000,Appartement,12.0,1.0,240385.0,20032.08,2023-01-04
Nantes,44109,44000,Appartement,12.0,0.0,110000.0,9166.67,2023-02-15
Nantes,44109,44100,Appartement,12.0,1.0,46500.0,3875.0,2023-03-24
Nantes,44109,44000,Appartement,12.0,1.0,45000.0,3750.0,2023-06-01
Nantes,44109,44000,Appartement,12.0,1.0,75000.0,6250.0,2023-06-09
Nantes,44109,44000,Appartement,12.0,1.0,55050.0,4587.5,2023-08-22
Nantes,44109,44000,Appartement,12.0,1.0,110000.0,9166.67,2023-09-29
Nantes,44109,44000,Appartement,12.0,1.0,390000.0,32500.0,2023-11-20
Nantes,44109,44000,Appartement,13.0,1.0,975000.0,75000.0,2023-01-11
Nantes,44109,44000,Appartement,13.0,1.0,100000.0,7692.31,2023-01-30
Nantes,44109,44100,Appartement,13.0,1.0,63500.0,4884.62,2023-06-23
Nantes,44109,44100,Appartement,13.0,1.0,142000.0,10923.08,2023-07-10
Nantes,44109,44100,Appartement,13.0,1.0,30000.0,2307.69,2023-11-14
Nantes,44109,44000,Appartement,13.0,1.0,70000.0,5384.62,2023-11-15
Nantes,44109,44000,Appartement,13.0,1.0,80000.0,6153.85,2023-12-07
Nantes,44109,44000,Appartement,14.0,1.0,30000.0,2142.86,2023-01-18
Nantes,44109,44000,Appartement,14.0,1.0,100000.0,7142.86,2023-01-30
Nantes,44109,44000,Appartement,14.0,1.0,36150.0,2582.14,2023-03-21
Nantes,44109,44300,Appartement,14.0,1.0,59550.0,4253.57,2023-04-14
Nantes,44109,44300,Appartement,14.0,1.0,59550.0,4253.57,2023-04-14
Nantes,44109,44000,Appartement,14.0,1.0,69000.0,4928.57,2023-06-15
Nantes,44109,44100,Appartement,14.0,1.0,315600.0,22542.86,2023-06-13
Nantes,44109,44000,Appartement,14.0,1.0,135000.0,9642.86,2023-06-23
Nantes,44109,44000,Appartement,14.0,1.0,63000.0,4500.0,2023-09-19
Nantes,44109,44000,Appartement,14.0,1.0,62000.0,4428.57,2023-10-19
Nantes,44109,44000,Appartement,15.0,0.0,60000.0,4000.0,2023-01-11
Nantes,44109,44000,Appartement,15.0,1.0,544200.0,36280.0,2023-01-20
Nantes,44109,44000,Appartement,15.0,1.0,40000.0,2666.67,2023-01-27
Nantes,44109,44000,Appartement,15.0,1.0,130000.0,8666.67,2023-02-21
Nantes,44109,44000,Appartement,15.0,1.0,36150.0,2410.0,2023-03-21
Nantes,44109,44200,Appartement,15.0,1.0,650000.0,43333.33,2023-03-28
Nantes,44109,44000,Appartement,15.0,1.0,70000.0,4666.67,2023-04-06
Nantes,44109,44000,Appartement,15.0,1.0,122000.0,8133.33,2023-04-17
Nantes,44109,44100,Appartement,15.0,1.0,80000.0,5333.33,2023-05-15
Nantes,44109,44000,Appartement,15.0,1.0,180000.0,12000.0,2023-06-22
Nantes,44109,44000,Appartement,15.0,2.0,76500.0,5100.0,2023-07-11
Nantes,44109,44300,Appartement,15.0,1.0,213000.0,14200.0,2023-08-03
Nantes,44109,44200,Appartement,15.0,1.0,70000.0,4666.67,2023-07-20
Nantes,44109,44000,Appartement,15.0,1.0,119000.0,7933.33,2023-08-24
Nantes,44109,44000,Appartement,15.0,1.0,18000.0,1200.0,2023-09-07
Nantes,44109,44000,Appartement,15.0,1.0,2500000.0,166666.67,2023-09-15
Nantes,44109,44000,Appartement,15.0,1.0,15000.0,1000.0,2023-09-27
Nantes,44109,44000,Appartement,15.0,1.0,87000.0,5800.0,2023-10-04
Nantes,44109,44000,Appartement,15.0,1.0,75000.0,5000.0,2023-10-16
Nantes,44109,44000,Appartement,15.0,1.0,27000.0,1800.0,2023-11-30
Nantes,44109,44000,Appartement,15.0,1.0,110000.0,7333.33,2023-12-20
Nantes,44109,44000,Appartement,15.0,1.0,110000.0,7333.33,2023-12-20
Nantes,44109,44000,Appartement,15.0,1.0,69000.0,4600.0,2023-12-27
Nantes,44109,44000,Appartement,16.0,1.0,302500.0,18906.25,2023-01-24
Nantes,44109,44300,Appartement,16.0,1.0,85000.0,5312.5,2023-01-31
Nantes,44109,44000,Appartement,16.0,1.0,100000.0,6250.0,2023-02-07
Nantes,44109,44300,Appartement,16.0,1.0,76000.0,4750.0,2023-02-15
Nantes,44109,44000,Appartement,16.0,1.0,160000.0,10000.0,2023-02-15
Nantes,44109,44100,Appartement,16.0,1.0,75000.0,4687.5,2023-03-01
Nantes,44109,44300,Appartement,16.0,1.0,83819.0,5238.69,2023-04-17
Nantes,44109,44200,Appartement,16.0,1.0,45000.0,2812.5,2023-04-25
Nantes,44109,44000,Appartement,16.0,1.0,80000.0,5000.0,2023-05-24
Nantes,44109,44100,Appartement,16.0,1.0,75000.0,4687.5,2023-06-02
Nantes,44109,44000,Appartement,16.0,1.0,90000.0,5625.0,2023-06-08
Nantes,44109,44300,Appartement,16.0,1.0,315000.0,19687.5,2023-05-30
Nantes,44109,44100,Appartement,16.0,1.0,315600.0,19725.0,2023-06-13
Nantes,44109,44100,Appartement,16.0,1.0,315600.0,19725.0,2023-06-13
Nantes,44109,44100,Appartement,16.0,1.0,315600.0,19725.0,2023-06-13
Nantes,44109,44100,Appartement,16.0,1.0,315600.0,19725.0,2023-06-13
Nantes,44109,44100,Appartement,16.0,1.0,142000.0,8875.0,2023-07-10
Nantes,44109,44000,Appartement,16.0,1.0,180000.0,11250.0,2023-06-22
Nantes,44109,44000,Appartement,16.0,1.0,85000.0,5312.5,2023-07-19
Nantes,44109,44000,Appartement,16.0,1.0,162000.0,10125.0,2023-08-29
Nantes,44109,44200,Appartement,16.0,1.0,69000.0,4312.5,2023-08-09
Nantes,44109,44000,Appartement,16.0,1.0,87000.0,5437.5,2023-09-05
Nantes,44109,44200,Appartement,16.0,1.0,128000.0,8000.0,2023-09-15
Nantes,44109,44000,Appartement,16.0,1.0,50000.0,3125.0,2023-12-15
Nantes,44109,44000,Appartement,16.0,1.0,74000.0,4625.0,2023-12-18
Nantes,44109,44000,Appartement,17.0,1.0,65000.0,3823.53,2023-01-10
Nantes,44109,44100,Appartement,17.0,1.0,75000.0,4411.76,2023-01-05
Nantes,44109,44300,Appartement,17.0,1.0,45000.0,2647.06,2023-01-25
Nantes,44109,44000,Appartement,17.0,1.0,95000.0,5588.24,2023-01-20
Nantes,44109,44000,Appartement,17.0,1.0,76500.0,4500.0,2023-01-19
Nantes,44109,44000,Appartement,17.0,1.0,91500.0,5382.35,2023-01-31
Nantes,44109,44300,Appartement,17.0,1.0,110000.0,6470.59,2023-03-01
Nantes,44109,44000,Appartement,17.0,1.0,65000.0,3823.53,2023-04-04
Nantes,44109,44000,Appartement,17.0,1.0,117130.0,6890.0,2023-04-07
Nantes,44109,44000,Appartement,17.0,1.0,34000.0,2000.0,2023-03-28
Nantes,44109,44100,Appartement,17.0,1.0,90000.0,5294.12,2023-05-11
Nantes,44109,44000,Appartement,17.0,1.0,117100.0,6888.24,2023-05-05
Nantes,44109,44000,Appartement,17.0,1.0,45100.0,2652.94,2023-05-05
Nantes,44109,44000,Appartement,17.0,1.0,77000.0,4529.41,2023-05-02
Nantes,44109,44000,Appartement,17.0,1.0,106000.0,6235.29,2023-05-26
Nantes,44109,44300,Appartement,17.0,1.0,97174.0,5716.12,2023-05-24
Nantes,44109,44300,Appartement,17.0,1.0,72000.0,4235.29,2023-06-22
Nantes,44109,44000,Appartement,17.0,1.0,90000.0,5294.12,2023-06-22
Nantes,44109,44300,Appartement,17.0,1.0,78000.0,4588.24,2023-08-11
Nantes,44109,44000,Appartement,17.0,1.0,69000.0,4058.82,2023-08-31
Nantes,44109,44000,Appartement,17.0,1.0,65000.0,3823.53,2023-08-29
Nantes,44109,44000,Appartement,17.0,1.0,99000.0,5823.53,2023-08-07
Nantes,44109,44200,Appartement,17.0,1.0,128000.0,7529.41,2023-09-15
Nantes,44109,44000,Appartement,17.0,1.0,90000.0,5294.12,2023-09-15
Nantes,44109,44000,Appartement,17.0,1.0,89000.0,5235.29,2023-10-12
Nantes,44109,44000,Appartement,17.0,1.0,95000.0,5588.24,2023-09-29
Nantes,44109,44300,Appartement,17.0,1.0,20000.0,1176.47,2023-09-29
Nantes,44109,44000,Appartement,17.0,1.0,115000.0,6764.71,2023-10-19
Nantes,44109,44100,Appartement,17.0,1.0,85000.0,5000.0,2023-10-23
Nantes,44109,44000,Appartement,17.0,1.0,85400.0,5023.53,2023-11-15
Nantes,44109,44000,Appartement,17.0,1.0,140000.0,8235.29,2023-11-21
Nantes,44109,44000,Appartement,17.0,1.0,80000.0,4705.88,2023-11-15
Nantes,44109,44000,Appartement,17.0,1.0,72000.0,4235.29,2023-11-29
Nantes,44109,44000,Appartement,17.0,2.0,85000.0,5000.0,2023-12-05
Nantes,44109,44000,Appartement,17.0,1.0,65100.0,3829.41,2023-12-22
Nantes,44109,44200,Appartement,18.0,1.0,32000.0,1777.78,2023-01-05
Nantes,44109,44300,Appartement,18.0,1.0,90000.0,5000.0,2023-01-20
Nantes,44109,44000,Appartement,18.0,1.0,100000.0,5555.56,2023-01-05
Nantes,44109,44000,Appartement,18.0,1.0,123500.0,6861.11,2023-02-08
Nantes,44109,44000,Appartement,18.0,1.0,98100.0,5450.0,2023-02-01
Nantes,44109,44200,Appartement,18.0,1.0,97000.0,5388.89,2023-02-07
Nantes,44109,44100,Appartement,18.0,1.0,90000.0,5000.0,2023-01-26
Nantes,44109,44300,Appartement,18.0,1.0,110000.0,6111.11,2023-01-26
Nantes,44109,44200,Appartement,18.0,1.0,78250.0,4347.22,2023-02-06
Nantes,44109,44000,Appartement,18.0,1.0,57000.0,3166.67,2023-02-13
Nantes,44109,44000,Appartement,18.0,2.0,180000.0,10000.0,2023-02-11
Nantes,44109,44100,Appartement,18.0,1.0,125000.0,6944.44,2023-02-09
Nantes,44109,44000,Appartement,18.0,1.0,92000.0,5111.11,2023-03-01
Nantes,44109,44200,Appartement,18.0,1.0,76400.0,4244.44,2023-02-09
Nantes,44109,44300,Appartement,18.0,1.0,70000.0,3888.89,2023-03-16
Nantes,44109,44300,Appartement,18.0,1.0,83000.0,4611.11,2023-03-20
Nantes,44109,44100,Appartement,18.0,1.0,88000.0,4888.89,2023-03-02
Nantes,44109,44100,Appartement,18.0,1.0,58250.0,3236.11,2023-03-24
Nantes,44109,44100,Appartement,18.0,1.0,58161.0,3231.17,2023-03-24
Nantes,44109,44000,Appartement,18.0,1.0,107000.0,5944.44,2023-03-22
Nantes,44109,44100,Appartement,18.0,1.0,73000.0,4055.56,2023-03-30
Nantes,44109,44300,Appartement,18.0,1.0,77000.0,4277.78,2023-03-28
Nantes,44109,44100,Appartement,18.0,1.0,89000.0,4944.44,2023-04-13
Nantes,44109,44300,Appartement,18.0,1.0,69500.0,3861.11,2023-04-13
Nantes,44109,44200,Appartement,18.0,1.0,82600.97,4588.94,2023-04-17
Nantes,44109,44100,Appartement,18.0,1.0,94000.0,5222.22,2023-04-26
Nantes,44109,44200,Appartement,18.0,1.0,74750.0,4152.78,2023-04-26
Nantes,44109,44000,Appartement,18.0,1.0,81000.0,4500.0,2023-05-04
Nantes,44109,44100,Appartement,18.0,1.0,89500.0,4972.22,2023-05-11
Nantes,44109,44200,Appartement,18.0,1.0,88500.0,4916.67,2023-05-22
Nantes,44109,44100,Appartement,18.0,1.0,92500.0,5138.89,2023-05-09
Nantes,44109,44300,Appartement,18.0,1.0,78000.0,4333.33,2023-05-04
Nantes,44109,44300,Appartement,18.0,1.0,78000.0,4333.33,2023-05-04
Nantes,44109,44000,Appartement,18.0,1.0,83500.0,4638.89,2023-05-31
Nantes,44109,44200,Appartement,18.0,1.0,91085.0,5060.28,2023-05-30
Nantes,44109,44200,Appartement,18.0,1.0,84248.54,4680.47,2023-05-30
Nantes,44109,44100,Appartement,18.0,1.0,125000.0,6944.44,2023-05-10
Nantes,44109,44000,Appartement,18.0,1.0,56000.0,3111.11,2023-05-17
Nantes,44109,44200,Appartement,18.0,1.0,66000.0,3666.67,2023-06-09
Nantes,44109,44300,Appartement,18.0,1.0,82000.0,4555.56,2023-05-10
Nantes,44109,44100,Appartement,18.0,1.0,118000.0,6555.56,2023-06-02
Nantes,44109,44300,Appartement,18.0,1.0,100000.0,5555.56,2023-06-14
Nantes,44109,44300,Appartement,18.0,1.0,87500.0,4861.11,2023-06-29
Nantes,44109,44100,Appartement,18.0,1.0,75250.0,4180.56,2023-07-05
Nantes,44109,44100,Appartement,18.0,1.0,160250.0,8902.78,2023-07-05
Nantes,44109,44100,Appartement,18.0,1.0,160250.0,8902.78,2023-07-05
Nantes,44109,44100,Appartement,18.0,1.0,85500.0,4750.0,2023-07-05
Nantes,44109,44000,Appartement,18.0,1.0,65000.0,3611.11,2023-07-03
Nantes,44109,44100,Appartement,18.0,1.0,105000.0,5833.33,2023-07-04
Nantes,44109,44300,Appartement,18.0,1.0,62100.0,3450.0,2023-07-13
Nantes,44109,44300,Appartement,18.0,1.0,62950.0,3497.22,2023-07-17
Nantes,44109,44000,Appartement,18.0,1.0,56805.0,3155.83,2023-07-25
Nantes,44109,44100,Appartement,18.0,1.0,98000.0,5444.44,2023-07-13
Nantes,44109,44300,Appartement,18.0,1.0,90000.0,5000.0,2023-07-20
Nantes,44109,44000,Appartement,18.0,1.0,62000.0,3444.44,2023-07-27
Nantes,44109,44100,Appartement,18.0,1.0,178000.0,9888.89,2023-08-01
Nantes,44109,44100,Appartement,18.0,1.0,178000.0,9888.89,2023-08-01
Nantes,44109,44200,Appartement,18.0,1.0,90000.0,5000.0,2023-08-25
Nantes,44109,44000,Appartement,18.0,1.0,100000.0,5555.56,2023-08-17
Nantes,44109,44000,Appartement,18.0,1.0,75000.0,4166.67,2023-08-22
Nantes,44109,44000,Appartement,18.0,1.0,95000.0,5277.78,2023-09-06
Nantes,44109,44000,Appartement,18.0,1.0,90000.0,5000.0,2023-08-28
Nantes,44109,44000,Appartement,18.0,1.0,97000.0,5388.89,2023-08-29
Nantes,44109,44000,Appartement,18.0,1.0,245100.0,13616.67,2023-09-11
Nantes,44109,44000,Appartement,18.0,2.0,113000.0,6277.78,2023-09-27
Nantes,44109,44100,Appartement,18.0,1.0,66500.0,3694.44,2023-09-15
Nantes,44109,44000,Appartement,18.0,1.0,75000.0,4166.67,2023-09-26
Nantes,44109,44000,Appartement,18.0,1.0,75000.0,4166.67,2023-09-26
Nantes,44109,44200,Appartement,18.0,1.0,76000.0,4222.22,2023-10-16
Nantes,44109,44000,Appartement,18.0,1.0,47600.0,2644.44,2023-10-02
Nantes,44109,44300,Appartement,18.0,1.0,95000.0,5277.78,2023-10-24
Nantes,44109,44200,Appartement,18.0,1.0,86000.0,4777.78,2023-10-11
Nantes,44109,44000,Appartement,18.0,1.0,100000.0,5555.56,2023-10-10
Nantes,44109,44100,Appartement,18.0,1.0,103000.0,5722.22,2023-10-18
Nantes,44109,44300,Appartement,18.0,1.0,84000.0,4666.67,2023-10-12
Nantes,44109,44200,Appartement,18.0,1.0,72250.0,4013.89,2023-11-07
Nantes,44109,44300,Appartement,18.0,1.0,67000.0,3722.22,2023-10-31
Nantes,44109,44000,Appartement,18.0,1.0,49000.0,2722.22,2023-11-17
Nantes,44109,44100,Appartement,18.0,1.0,91100.0,5061.11,2023-11-23
Nantes,44109,44000,Appartement,18.0,1.0,43600.0,2422.22,2023-11-15
Nantes,44109,44000,Appartement,18.0,1.0,95000.0,5277.78,2023-11-22
Nantes,44109,44000,Appartement,18.0,1.0,56600.0,3144.44,2023-11-24
Nantes,44109,44300,Appartement,18.0,1.0,99000.0,5500.0,2023-11-17
Nantes,44109,44000,Appartement,18.0,2.0,110000.0,6111.11,2023-12-07
Nantes,44109,44200,Appartement,18.0,1.0,73250.0,4069.44,2023-11-23
Nantes,44109,44300,Appartement,18.0,1.0,87000.0,4833.33,2023-12-06
Nantes,44109,44000,Appartement,18.0,1.0,6500.0,361.11,2023-12-20
Nantes,44109,44000,Appartement,18.0,1.0,54400.0,3022.22,2023-12-27
Nantes,44109,44300,Appartement,18.0,1.0,80000.0,4444.44,2023-12-28
Nantes,44109,44200,Appartement,18.0,1.0,92000.0,5111.11,2023-12-28
Nantes,44109,44000,Appartement,19.0,1.0,90000.0,4736.84,2023-01-20
Nantes,44109,44000,Appartement,19.0,1.0,93000.0,4894.74,2023-01-05
Nantes,44109,44300,Appartement,19.0,1.0,98500.0,5184.21,2023-01-18
Nantes,44109,44200,Appartement,19.0,1.0,82000.0,4315.79,2023-01-25
Nantes,44109,44000,Appartement,19.0,1.0,115000.0,6052.63,2023-01-31
Nantes,44109,44100,Appartement,19.0,1.0,90000.0,4736.84,2023-01-25
Nantes,44109,44000,Appartement,19.0,1.0,110000.0,5789.47,2023-02-09
Nantes,44109,44200,Appartement,19.0,1.0,89200.0,4694.74,2023-02-28
Nantes,44109,44200,Appartement,19.0,1.0,95000.0,5000.0,2023-02-28
Nantes,44109,44000,Appartement,19.0,1.0,165000.0,8684.21,2023-02-14
Nantes,44109,44200,Appartement,19.0,1.0,100000.0,5263.16,2023-02-28
Nantes,44109,44200,Appartement,19.0,1.0,92000.0,4842.11,2023-02-24
Nantes,44109,44300,Appartement,19.0,1.0,68560.12,3608.43,2023-03-22
Nantes,44109,44100,Appartement,19.0,1.0,88000.0,4631.58,2023-03-02
Nantes,44109,44300,Appartement,19.0,1.0,56000.0,2947.37,2023-03-29
Nantes,44109,44200,Appartement,19.0,1.0,80930.0,4259.47,2023-03-17
Nantes,44109,44000,Appartement,19.0,1.0,147000.0,7736.84,2023-04-11
Nantes,44109,44300,Appartement,19.0,1.0,100000.0,5263.16,2023-04-13
Nantes,44109,44000,Appartement,19.0,1.0,88000.0,4631.58,2023-04-18
Nantes,44109,44200,Appartement,19.0,1.0,77750.0,4092.11,2023-04-26
Nantes,44109,44300,Appartement,19.0,1.0,90000.0,4736.84,2023-04-27
Nantes,44109,44300,Appartement,19.0,1.0,70000.0,3684.21,2023-05-22
Nantes,44109,44000,Appartement,19.0,1.0,108000.0,5684.21,2023-05-17
Nantes,44109,44000,Appartement,19.0,1.0,176068.0,9266.74,2023-06-06
Nantes,44109,44000,Appartement,19.0,1.0,176068.0,9266.74,2023-06-06
Nantes,44109,44300,Appartement,19.0,1.0,57250.0,3013.16,2023-06-05
Nantes,44109,44300,Appartement,19.0,1.0,57250.0,3013.16,2023-06-16
Nantes,44109,44200,Appartement,19.0,1.0,80000.0,4210.53,2023-05-31
Nantes,44109,44000,Appartement,19.0,1.0,90000.0,4736.84,2023-06-19
Nantes,44109,44300,Appartement,19.0,1.0,79000.0,4157.89,2023-06-20
Nantes,44109,44000,Appartement,19.0,1.0,95000.0,5000.0,2023-06-27
Nantes,44109,44000,Appartement,19.0,1.0,115500.0,6078.95,2023-06-30
Nantes,44109,44300,Appartement,19.0,1.0,93500.0,4921.05,2023-06-12
Nantes,44109,44300,Appartement,19.0,1.0,98000.0,5157.89,2023-06-16
Nantes,44109,44000,Appartement,19.0,1.0,85000.0,4473.68,2023-07-12
Nantes,44109,44300,Appartement,19.0,1.0,100000.0,5263.16,2023-08-16
Nantes,44109,44000,Appartement,19.0,1.0,82000.0,4315.79,2023-08-21
Nantes,44109,44200,Appartement,19.0,1.0,77700.0,4089.47,2023-08-16
Nantes,44109,44100,Appartement,19.0,1.0,60000.0,3157.89,2023-09-07
Nantes,44109,44000,Appartement,19.0,1.0,95000.0,5000.0,2023-09-12
Nantes,44109,44300,Appartement,19.0,1.0,84619.71,4453.67,2023-09-28
Nantes,44109,44100,Appartement,19.0,1.0,102000.0,5368.42,2023-09-29
Nantes,44109,44300,Appartement,19.0,1.0,98355.0,5176.58,2023-10-10
Nantes,44109,44000,Appartement,19.0,1.0,104000.0,5473.68,2023-10-12
Nantes,44109,44200,Appartement,19.0,1.0,58000.0,3052.63,2023-04-20
Nantes,44109,44000,Appartement,19.0,1.0,140000.0,7368.42,2023-11-21
Nantes,44109,44300,Appartement,19.0,1.0,93000.0,4894.74,2023-11-08
Nantes,44109,44000,Appartement,19.0,1.0,390000.0,20526.32,2023-11-20
Nantes,44109,44000,Appartement,19.0,1.0,105000.0,5526.32,2023-12-12
Nantes,44109,44300,Appartement,19.0,1.0,95000.0,5000.0,2023-12-08
Nantes,44109,44300,Appartement,19.0,1.0,89000.0,4684.21,2023-12-26
Nantes,44109,44300,Appartement,19.0,1.0,65250.0,3434.21,2023-12-21
Nantes,44109,44300,Appartement,19.0,1.0,93000.0,4894.74,2023-12-15
Nantes,44109,44000,Appartement,19.0,1.0,96000.0,5052.63,2023-12-29
Nantes,44109,44000,Appartement,19.0,1.0,93000.0,4894.74,2023-12-28
Nantes,44109,44300,Appartement,20.0,1.0,75390.11,3769.51,2023-01-03
Nantes,44109,44300,Appartement,20.0,1.0,75815.0,3790.75,2023-01-04
Nantes,44109,44000,Appartement,20.0,1.0,103000.0,5150.0,2023-01-11
Nantes,44109,44300,Appartement,20.0,1.0,64000.0,3200.0,2023-01-23
Nantes,44109,44000,Appartement,20.0,1.0,109000.0,5450.0,2023-01-16
Nantes,44109,44000,Appartement,20.0,1.0,81500.0,4075.0,2023-01-04
Nantes,44109,44300,Appartement,20.0,1.0,78711.92,3935.6,2023-01-30
Nantes,44109,44300,Appartement,20.0,1.0,135000.0,6750.0,2023-01-16
Nantes,44109,44000,Appartement,20.0,1.0,110000.0,5500.0,2023-01-26
Nantes,44109,44000,Appartement,20.0,1.0,84500.0,4225.0,2023-01-26
Nantes,44109,44200,Appartement,20.0,1.0,107000.0,5350.0,2023-02-06
Nantes,44109,44300,Appartement,20.0,1.0,77932.04,3896.6,2023-01-25
Nantes,44109,44000,Appartement,20.0,1.0,72000.0,3600.0,2023-02-10
Nantes,44109,44300,Appartement,20.0,1.0,76796.55,3839.83,2023-02-13
Nantes,44109,44200,Appartement,20.0,1.0,62300.0,3115.0,2023-02-27
Nantes,44109,44300,Appartement,20.0,1.0,78711.92,3935.6,2023-02-24
Nantes,44109,44300,Appartement,20.0,1.0,75877.88,3793.89,2023-02-24
Nantes,44109,44000,Appartement,20.0,1.0,70000.0,3500.0,2023-02-28
Nantes,44109,44200,Appartement,20.0,1.0,93000.0,4650.0,2023-02-27
Nantes,44109,44000,Appartement,20.0,1.0,102500.0,5125.0,2023-03-02
Nantes,44109,44000,Appartement,20.0,1.0,84800.0,4240.0,2023-03-17
Nantes,44109,44000,Appartement,20.0,1.0,56500.0,2825.0,2023-03-08
Nantes,44109,44300,Appartement,20.0,1.0,86658.14,4332.91,2023-03-24
Nantes,44109,44300,Appartement,20.0,1.0,85796.12,4289.81,2023-03-24
Nantes,44109,44000,Appartement,20.0,1.0,96000.0,4800.0,2023-03-27
Nantes,44109,44000,Appartement,20.0,1.0,145000.0,7250.0,2023-03-30
Nantes,44109,44000,Appartement,20.0,1.0,103000.0,5150.0,2023-03-30
Nantes,44109,44000,Appartement,20.0,1.0,164000.0,8200.0,2023-03-24
Nantes,44109,44300,Appartement,20.0,1.0,84619.71,4230.99,2023-03-31
Nantes,44109,44000,Appartement,20.0,1.0,78000.0,3900.0,2023-04-03
Nantes,44109,44100,Appartement,20.0,2.0,150000.0,7500.0,2023-03-27
Nantes,44109,44000,Appartement,20.0,1.0,528000.0,26400.0,2023-04-14
Nantes,44109,44000,Appartement,20.0,1.0,70000.0,3500.0,2023-04-06
Nantes,44109,44300,Appartement,20.0,1.0,75393.74,3769.69,2023-04-19
Nantes,44109,44300,Appartement,20.0,1.0,83271.6,4163.58,2023-04-14
Nantes,44109,44300,Appartement,20.0,1.0,77929.37,3896.47,2023-04-25
Nantes,44109,44300,Appartement,20.0,1.0,79978.18,3998.91,2023-04-11
Nantes,44109,44300,Appartement,20.0,1.0,83714.66,4185.73,2023-04-26
Nantes,44109,44300,Appartement,20.0,1.0,73686.78,3684.34,2023-04-18
Nantes,44109,44300,Appartement,20.0,1.0,80361.46,4018.07,2023-05-25
Nantes,44109,44300,Appartement,20.0,1.0,85796.12,4289.81,2023-05-31
Nantes,44109,44300,Appartement,20.0,1.0,77929.37,3896.47,2023-05-30
Nantes,44109,44000,Appartement,20.0,1.0,75655.0,3782.75,2023-05-12
Nantes,44109,44200,Appartement,20.0,1.0,83000.0,4150.0,2023-05-11
Nantes,44109,44300,Appartement,20.0,1.0,77929.37,3896.47,2023-05-25
Nantes,44109,44300,Appartement,20.0,1.0,82883.51,4144.18,2023-06-06
Nantes,44109,44300,Appartement,20.0,1.0,77728.16,3886.41,2023-06-06
Nantes,44109,44100,Appartement,20.0,1.0,100000.0,5000.0,2023-05-26
Nantes,44109,44300,Appartement,20.0,1.0,77929.37,3896.47,2023-06-06
Nantes,44109,44000,Appartement,20.0,1.0,90000.0,4500.0,2023-06-15
Nantes,44109,44300,Appartement,20.0,1.0,76752.96,3837.65,2023-06-30
Nantes,44109,44100,Appartement,20.0,1.0,85500.0,4275.0,2023-07-05
Nantes,44109,44200,Appartement,20.0,1.0,90000.0,4500.0,2023-07-17
Nantes,44109,44100,Appartement,20.0,1.0,105000.0,5250.0,2023-07-03
Nantes,44109,44000,Appartement,20.0,1.0,650000.0,32500.0,2023-07-19
Nantes,44109,44000,Appartement,20.0,1.0,75000.0,3750.0,2023-06-29
Nantes,44109,44300,Appartement,20.0,1.0,79154.13,3957.71,2023-07-19
Nantes,44109,44000,Appartement,20.0,1.0,368000.0,18400.0,2023-07-19
Nantes,44109,44300,Appartement,20.0,1.0,82106.9,4105.34,2023-07-12
Nantes,44109,44200,Appartement,20.0,1.0,80000.0,4000.0,2023-07-27
Nantes,44109,44300,Appartement,20.0,1.0,79915.85,3995.79,2023-08-09
Nantes,44109,44300,Appartement,20.0,1.0,70590.0,3529.5,2023-08-22
Nantes,44109,44300,Appartement,20.0,1.0,82897.09,4144.85,2023-08-17
Nantes,44109,44300,Appartement,20.0,1.0,80361.46,4018.07,2023-08-30
Nantes,44109,44300,Appartement,20.0,1.0,77576.28,3878.81,2023-08-31
Nantes,44109,44300,Appartement,20.0,1.0,76752.96,3837.65,2023-09-08
Nantes,44109,44000,Appartement,20.0,1.0,119000.0,5950.0,2023-08-24
Nantes,44109,44300,Appartement,20.0,1.0,76668.25,3833.41,2023-09-04
Nantes,44109,44000,Appartement,20.0,1.0,76000.0,3800.0,2023-09-06
Nantes,44109,44300,Appartement,20.0,1.0,75008.29,3750.41,2023-09-04
Nantes,44109,44000,Appartement,20.0,1.0,45000.0,2250.0,2023-08-31
Nantes,44109,44000,Appartement,20.0,1.0,140000.0,7000.0,2023-08-22
Nantes,44109,44300,Appartement,20.0,1.0,77851.05,3892.55,2023-09-07
Nantes,44109,44300,Appartement,20.0,1.0,76752.96,3837.65,2023-09-11
Nantes,44109,44300,Appartement,20.0,1.0,77435.24,3871.76,2023-08-29
Nantes,44109,44300,Appartement,20.0,1.0,64750.0,3237.5,2023-09-29
Nantes,44109,44300,Appartement,20.0,1.0,78942.49,3947.12,2023-09-18
Nantes,44109,44000,Appartement,20.0,1.0,127140.0,6357.0,2023-09-25
Nantes,44109,44000,Appartement,20.0,1.0,2500000.0,125000.0,2023-09-15
Nantes,44109,44000,Appartement,20.0,1.0,2500000.0,125000.0,2023-09-15
